run_id,model,instruction_type,condition,replicate,budget,k,provider,model_id,role,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error,activity_id_returned,activity_returned,reason,activity_id,matched,position,activity,topic,actor,level
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can connect transport choices with fossil-fuel combustion, air quality, urban design and atmospheric carbon dioxide concentrations.",a_PB62,TRUE,38,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,downstream,low_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This prompts critical evaluation of a technological solution by considering electricity sources, resource extraction, infrastructure and transport emissions.",a_KG40,TRUE,49,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_IG12,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.,"District heating offers a rich example of how infrastructure, energy systems, community participation and climate resilience interact.",a_IG12,TRUE,50,Students examine recommendations to engage local residents in building adaptable district heating and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,midstream,low_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,Collecting and interpreting real energy-use data builds scientific inquiry skills and grounds emissions-reduction decisions in evidence.,a_OS29,TRUE,63,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This supports systems thinking by showing how land use, transport, health, accessibility and emissions are shaped by urban planning.",a_IG83,TRUE,68,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,Investigating packaging regulation helps students trace plastic impacts from fossil-fuel extraction and manufacturing through to pollution of land and water systems.,a_JX56,TRUE,89,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This extends climate learning beyond household choices by examining industrial emissions, material life cycles and government procurement decisions.",a_JJ52,TRUE,33,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_240,gpt_terra,quality,k_fixed,80,fixed,15,openai,gpt-5.6-terra,primary,10002266,success,TRUE,completed,3656,1293,NA,a_ZF69,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.,This provides a concrete pathway to explore how reducing food waste can lower landfill methane emissions and avoid unnecessary resource use across food systems.,a_ZF69,TRUE,13,Students examine recommendations to mandate complete consumption tips on perishable food labels and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_TT87,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This connects carbon cycling, biosphere services and urban heat mitigation while allowing students to evaluate a community-scale climate response.",a_TT87,TRUE,1,Students examine recommendations to publicly funded citizen employment for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This develops understanding of energy efficiency, electrification and how household energy choices can reduce greenhouse-gas emissions.",a_AH38,TRUE,4,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_NA13,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.,This provides an accessible application of renewable energy generation and links electricity sources to atmospheric carbon dioxide emissions.,a_NA13,TRUE,10,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,high_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,This extends students beyond carbon dioxide by examining potent greenhouse gases and the importance of emissions management.,a_II46,TRUE,24,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This makes the relationship between transport, fossil-fuel combustion, air pollution and climate change concrete and relevant to students' lives.",a_PB62,TRUE,27,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,downstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,This supports analysis of renewable-energy transitions while highlighting equity and collective action in climate solutions.,a_UM19,TRUE,59,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,midstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,This offers an authentic investigation in which students can gather and interpret energy-use data before proposing evidence-based emissions reductions.,a_OS29,TRUE,43,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,This broadens learning from individual actions to industrial emissions and life-cycle impacts within the geosphere and atmosphere.,a_JJ52,TRUE,55,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This enables students to investigate links among food systems, land use, methane emissions, water resources and human decision-making.",a_VZ44,TRUE,36,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,upstream,high_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,This demonstrates how reducing food waste can lower embedded emissions and avoid methane production from decomposing organic waste.,a_NV27,TRUE,49,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,midstream,high_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This supports systems thinking about resource extraction, fossil-fuel-based materials, waste pathways and impacts on land and oceans.",a_JX56,TRUE,44,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This introduces circular-economy thinking by connecting consumption choices with mining, manufacturing energy, e-waste and resource depletion.",a_ZJ09,TRUE,73,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,downstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,This links heat transfer and building design to energy demand while inviting consideration of fairness in access to climate mitigation.,a_KM58,TRUE,78,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,This develops data literacy by asking students to use real energy information to judge progress towards lower-emissions electricity systems.,a_FG80,TRUE,84,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,high_cog
run_241,gpt_terra,quality,k_fixed,81,fixed,15,openai,gpt-5.6-terra,primary,10002267,success,TRUE,completed,3656,1167,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This integrates urban systems, transport emissions, liveability and planning trade-offs in a meaningful climate-change context.",a_IG83,TRUE,85,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,This supports understanding of renewable energy transitions by linking household electricity choices to reduced greenhouse gas emissions.,a_UM47,TRUE,2,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This enables students to connect energy efficiency, housing equity and reduced demand for fossil-fuel-generated heating and cooling.",a_KM58,TRUE,4,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This provides a practical, data-based investigation through which students can quantify energy use and evaluate realistic emissions-reduction actions.",a_OS29,TRUE,16,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,This broadens students' understanding beyond carbon dioxide by highlighting the high global-warming potential of leaked refrigerant gases.,a_II46,TRUE,37,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This develops understanding of how food production affects the carbon, water and biosphere systems while inviting evidence-based consideration of dietary choices.",a_NY62,TRUE,13,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,downstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_JL19,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,This makes the climate impacts of food waste tangible by connecting household planning with embodied emissions across food supply chains.,a_JL19,TRUE,72,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,downstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This helps students investigate carbon sequestration alongside biodiversity, urban cooling and water-cycle benefits of vegetation.",a_QL28,TRUE,15,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,downstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This encourages systems thinking by showing how urban design can influence transport emissions, health, access and liveability.",a_IG83,TRUE,54,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This supports evaluation of transport decarbonisation strategies while allowing students to consider electricity sources, infrastructure and equity.",a_KG40,TRUE,69,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,This introduces the significant but often overlooked emissions from industrial materials and the role of procurement in climate mitigation.,a_JJ52,TRUE,88,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This connects consumer decisions to resource extraction, manufacturing emissions, electronic waste and circular-economy principles.",a_ZJ09,TRUE,78,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,downstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This supports analysis of how plastic production and pollution affect atmospheric, marine and terrestrial Earth systems.",a_JX56,TRUE,89,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_MN46,Students examine recommendations to carry reusable alternatives instead of using disposable plastics and determine how the strategy could limit anthropogenic impact on Earth's systems.,This offers an accessible personal-scale case through which students can distinguish between reducing material demand and managing waste after use.,a_MN46,TRUE,41,Students examine recommendations to carry reusable alternatives instead of using disposable plastics and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,downstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,This helps students examine how collective ownership can improve equitable access to renewable energy and community climate action.,a_UM19,TRUE,35,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,midstream,low_cog
run_242,gpt_terra,quality,k_fixed,82,fixed,15,openai,gpt-5.6-terra,primary,10002268,success,TRUE,completed,3656,1021,NA,a_NG26,Students examine recommendations to serve only plant-based foods at all public catered events and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This invites students to evaluate a large-scale institutional climate policy by weighing emissions benefits against feasibility, choice and inclusion.",a_NG26,TRUE,11,Students examine recommendations to serve only plant-based foods at all public catered events and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,midstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,Measuring appliance energy use gives students authentic data to connect electricity consumption with greenhouse-gas emissions and practical mitigation choices.,a_OS29,TRUE,8,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,This activity supports understanding of renewable energy transitions while prompting evaluation of financial access and equity barriers.,a_JA44,TRUE,7,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,It introduces the high warming potential of some gases and demonstrates why targeted regulation can produce substantial climate benefits.,a_II46,TRUE,20,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can analyse transport emissions as a systems issue involving energy sources, infrastructure, behaviour and government policy.",a_KG40,TRUE,25,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This provides a strong local-scale case study for investigating how urban design affects emissions, air quality, liveability and equity.",a_IG83,TRUE,68,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Using spatial information develops evidence-based reasoning about urban heat, carbon storage, biodiversity and the biosphere-atmosphere relationship.",a_SY10,TRUE,41,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,midstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_FJ79,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,The activity highlights that tree-planting outcomes depend on long-term ecosystem care rather than simply planting large numbers of trees.,a_FJ79,TRUE,55,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,midstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,"It enables students to connect food choices with agricultural land use, water use, methane emissions, health and public policy.",a_VZ44,TRUE,26,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,upstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,This makes food waste visible as a climate issue by linking discarded food with the resources and emissions embedded in its production.,a_NV27,TRUE,9,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,midstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can apply life-cycle thinking to show how fossil-fuel-derived materials affect atmospheric, terrestrial and marine systems.",a_JX56,TRUE,32,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This develops understanding of e-waste, resource extraction and circular-economy policies that reduce pressure on Earth's geosphere and ecosystems.",a_YT28,TRUE,28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,upstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,The activity broadens students' understanding beyond household actions by examining the emissions significance of industrial materials and procurement.,a_JJ52,TRUE,19,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,It links heat transfer and energy demand with climate mitigation while foregrounding the equity implications of housing policy.,a_KM58,TRUE,75,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,Interpreting publicly available generation data strengthens climate-data literacy and supports evidence-based judgements about electricity systems.,a_FG80,TRUE,83,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,high_cog
run_243,gpt_terra,quality,k_fixed,83,fixed,15,openai,gpt-5.6-terra,primary,10002269,success,TRUE,completed,3656,1098,NA,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This illustrates how community ownership can accelerate renewable-energy uptake while raising questions about participation, affordability and collective action.",a_UM19,TRUE,38,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,midstream,low_cog
run_244,gpt_terra,quality,k_fixed,84,fixed,15,openai,gpt-5.6-terra,primary,10002270,success,TRUE,completed,3656,989,NA,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,This provides a clear case study of how renewable electricity reduces greenhouse gas emissions from the energy system.,a_JA44,TRUE,23,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,low_cog
run_244,gpt_terra,quality,k_fixed,84,fixed,15,openai,gpt-5.6-terra,primary,10002270,success,TRUE,completed,3656,989,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,Measuring appliance energy use develops data literacy and connects everyday electricity consumption to emissions.,a_OS29,TRUE,66,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
